0729=1940年7月29日 新四军攻占黄桥
0729=1939年7月29日 中共发出《关于反对东方慕尼黑阴谋的指示》
0729=1932年7月29日 周恩来强调应发挥毛泽东的优势
0729=1883年7月29日 法西斯党魁墨索里尼出生
0729=1856年7月29日 德国作曲家舒曼逝世
0729=1836年7月29日 法国巴黎凯旋门建成
0730=1998年7月30日 小渊惠三当选日本首相
0730=1998年7月30日 台湾女“议员”林滴娟在辽宁被发现以药物注射致死
0730=1992年7月30日 中国正式加入“世界版权公约”
0730=1984年7月30日 我国第一条高原铁路西宁至格尔木段交付使用
0730=1984年7月30日 许海峰为我国赢得第一枚奥运金牌
0730=1982年7月30日 中共中央召开政治局扩大会议
0730=1980年7月30日 瓦努阿图共和国成立
0730=1973年7月30日 欧洲安全与合作会议召开
0730=1972年7月30日 马王堆汉墓女尸出土
0730=1972年7月30日 水门窃听事件尼克松败诉，弹劾开始
0730=1955年7月30日 《中华人民共和国兵役法》公布施行
0730=1947年7月30日 世界著名电影演员施瓦辛格生日
0730=1943年7月30日 毛泽东作出敌后工作指示
0730=1937年7月30日 平津沦陷
0730=1932年7月30日 中国首次参加奥运会
0730=1923年7月30日 中国自行设计生产第一架飞机
0730=1912年7月30日 日本明治天皇病亡
0730=1907年7月30日 日俄共同谋划分裂中国
0730=1905年7月30日 同盟会筹备会议召开
0730=1903年7月30日 “布尔什维克”和“孟什维克”两派对立
0730=1863年7月30日 工业之父亨利·福特诞辰
0730=1862年7月30日 徐寿和华蘅芳合作制成轮船汽机
0730=1784年7月30日 法国哲学家狄德罗逝世
0730=1085年7月30日 北宋废除新法
0731=2000年7月31日 成克杰被判处死刑
0731=1998年7月31日 北京市高级人民法院对陈希同案公开宣判
0731=1991年7月31日 美苏达成削减战略武器条约
0731=1989年7月31日 文艺理论家周扬逝世
0731=1987年7月31日 麦加惨案
0731=1985年7月31日 第一届十六岁以下世界足球赛在中国举行
0731=1975年7月31日 西方七国首脑会议制度化
0731=1971年7月31日 人类首次月球车行驶
0731=1958年7月31日 赫鲁晓夫秘密访华
0731=1955年7月31日 毛泽东作《关于农业合作化问题》的报告
0731=1937年7月31日 “七君子”出狱
0731=1920年7月31日 伯尔尼国际成立
0731=1911年7月31日 同盟会中部总会成立
0731=1910年7月31日 美国画家霍默去世
0731=1903年7月31日 沈荩被刑部杖毙
0731=1886年7月31日 李斯特逝世
0801=2001年8月1日 出口收汇系统正式运行
0801=1974年8月1日 核动力潜艇正式装备海军
0801=1960年8月1日 中国人民革命军事博物馆开馆
0801=1955年8月1日 我国与尼泊尔建交
0801=1955年8月1日 中美首次举行大使级会谈
0801=1952年8月1日 八一电影制片厂创建
0801=1952年8月1日 “人民英雄纪念碑”动工兴建
0801=1950年8月1日 中国民航正式开航
0801=1944年8月1日 波兰华沙起义
0801=1942年8月1日 东北抗日联军撤入苏联境内
0801=1938年8月1日 苏军在中苏边境击退日军进攻
0801=1936年8月1日 红四方面军三过草地
0801=1935年8月1日 中共中央发表抗日救国的《八一宣言》
0801=1930年8月1日 中国左翼戏剧家联盟成立
0801=1929年8月1日 上海反帝大同盟成立
0801=1927年8月1日 南昌起义
0801=1921年8月1日 毛泽东创办湖南自修大学
0801=1920年8月1日 印度民族解放运动开始不合作运动
0801=1916年8月1日 黎元洪就任大总统
0801=1915年8月1日 “袁大头”成为法定国币
0801=1914年8月1日 德国首先向俄国宣战“一战”爆发
0801=1896年8月1日 中国第一次放映电影
0801=1894年8月1日 中日两国宣战，甲午战争全面爆发
0802=2001年8月2日 祖国大陆客轮首航马祖
0802=1999年8月2日 印度两列火车相撞　几百人梦中丢命
0802=1990年8月2日 伊拉克军队进攻科威特
0802=1984年8月2日 中英就香港问题达成共识
0802=1974年8月2日 我国第一批援藏教师奔赴西藏
0802=1964年8月2日 越南战争升级
0802=1959年8月2日 庐山会议批判彭黄张周“反党集团”
0802=1939年8月2日 爱因斯坦致函罗斯福，建议美国务必抢在德国之前制造出原子弹
0802=1936年8月2日 抗日女英雄赵一曼英勇就义
0802=1934年8月2日 兴登堡逝世，希特勒继任德国总统
0802=1922年8月2日 中国20世纪死亡最多的一次台风灾害----广东汕头8．2台风
0802=1922年8月2日 电话发明者贝尔逝世
0802=1918年8月2日 庄士敦成为溥仪的英语教师
0802=1916年8月2日 邵飘萍创办新闻编译社
0803=2002年8月3日 英格兰发现军团病
0803=2002年8月3日 陈水扁公然声称“台湾跟对岸中国一边一国”，在台湾社会引起强烈震动，受到舆论和各界的质疑。
0803=1994年8月3日 海协负责人首次赴台落实汪辜会谈协议成果
0803=1986年8月3日 建国后首次企业宣告破产
0803=1978年8月3日 军事家罗瑞卿逝世
0803=1904年8月3日 英军侵占西藏地方首府拉萨
0803=1492年8月3日 哥伦布第一次远航
0804=1998年8月4日 长江学者奖励计划全面启动
0804=1996年8月4日 第三十届国际地质大会在北京召开
0804=1971年8月4日 我国与土耳其建交
0804=1949年8月4日 程潜、陈明仁率部反蒋投诚
0804=1942年8月4日 中国远征军全部退出缅甸
0804=1931年8月4日 长江暴发特大洪水淹死十四万余人
0804=1913年8月4日 孙中山等大批党人出逃日本
0804=1900年8月4日 中国东北瑷珲城火烧案
0804=1875年8月4日 丹麦作家安徒生逝世
0805=1998年8月5日 金融大颚索罗斯攻击港元
0805=1997年8月5日 朝鲜问题四方会谈首次预备会议在纽约举行
0805=1990年8月5日 作家周克芹在成都病逝
0805=1967年8月5日 天安门广场百万人批判刘邓陶
0805=1966年8月5日 毛泽东发表《炮打司令部——我的一张大字报》
0805=1963年8月5日 苏美英签署部分禁止核试验条约
0805=1962年8月5日 好莱坞著名影星玛丽莲·梦露“自杀”
0805=1950年8月5日 国民党中央改造委员会在台北成立
0805=1948年8月5日 国民党与美国签订《美国与中国的关系》“白皮书”
0805=1919年8月5日 土耳其民族主义运动爆发
0805=1895年8月5日 恩格斯病逝
0805=1850年8月5日 法国小说家莫泊桑诞辰
0806=1998年8月6日 邓兆祥同志逝世
0806=1997年8月6日 韩国一客机坠毁关岛
0806=1990年8月6日 中国第一次大规模性文明调查结束
0806=1986年8月6日 使用人工心脏时间最长的病人去世
0806=1954年8月6日 新中国组建生产建设兵团
0806=1952年8月6日 新中国财政首次实现收支平衡
0806=1945年8月6日 美国在日本广岛投掷原子弹
0806=1940年8月6日 波罗的海三国加入苏联
0806=1935年8月6日 方志敏英勇就义
0806=1930年8月6日 中共成立总行动委员会
0806=1863年8月6日 太平天国将领石达开被害
0807=2002年8月7日 哥伦比亚新总统宣誓就职
0807=2002年8月7日 北京大学山鹰社登山队五名队员不幸遇难
0807=2001年8月7日 东京都市民集会，抗议使用歪曲史实教科书
0807=1998年8月7日 兰西拉光缆干线全线开通
0807=1998年8月7日 九江市长江大堤决口
0807=1998年8月7日 美国驻肯、坦大使馆附近相继发生爆炸
0807=1997年8月7日 铁英、黄纪诚犯受贿罪被判刑
0807=1994年8月7日 国画艺术大师刘海粟辞世
0807=1971年8月7日 中国政府声明反对召开核大国会议
0807=1971年8月7日 “阿波罗——15号”安全着陆
0807=1947年8月7日 千里挺进大别山
0807=1941年8月7日 泰戈尔逝世
0807=1938年8月7日 表演艺术理论家斯坦尼斯拉夫斯基逝世
0807=1927年8月7日 “八·七”会议
0807=1919年8月7日 孙中山辞去政务总裁一职
0807=1904年8月7日 日俄在我国辽阳、旅顺展开争夺战
0807=1864年8月7日 太平天国将领李秀成被害
0808=2002年8月8日 陈俊生逝世
0808=2001年8月8日 第二十九届奥林匹克运动会组织委员会筹备办公室在京成立
0808=2001年8月8日 美摧毁最大儿童色情网站
0808=1999年8月8日 我国首次使用自主研制的公用平台　“实践五号”卫星圆满完成任务
0808=1999年8月8日 第四十五届世乒赛结束　中国队囊括五金五银
0808=1998年8月8日 旅美华人抗议迫害印尼华人暴行
0808=1995年8月8日 京津塘高速公路建成通车
0808=1990年8月8日 我国与印度尼西亚恢复外交关系
0808=1981年8月8日 黄植诚驾机起义回归祖国大陆
0808=1977年8月8日 邓小平在科学和教育工作座谈会上讲话
0808=1974年8月8日 尼克松因水门事件辞职
0808=1967年8月8日 东南亚国家联盟成立
0808=1966年8月8日 八届十一中全会通过“文革”十六条
0808=1961年8月8日 梅兰芳病逝
0808=1952年8月8日 我国实行民族区域自治
0808=1945年8月8日 苏联对日本宣战
0809=2001年8月9日 机器人完成远程脑外科手术
0809=1999年8月9日 我国设立国家最高科技奖　获奖金额达五百万元人民币
0809=1999年8月9日 叶利钦解散斯捷帕申政府　任命普京为代总理
0809=1996年8月9日 叶利钦总统宣誓就职
0809=1987年8月9日 南非黑人矿工大罢工
0809=1978年8月9日 我国与利比亚建交
0809=1975年8月9日 苏联作曲家肖斯塔科维奇逝世
0809=1974年8月9日 福特接替尼克松就任美国第38任总统
0809=1965年8月9日 新加坡共和国成立
0809=1945年8月9日 苏联百万大军进攻东北日军
0809=1945年8月9日 毛泽东发表《对日寇的最后一战》讲演
0809=1930年8月9日 中国农工民主党在上海成立
0809=1919年8月9日 中国试制成功第一架水上飞机
0809=1896年8月9日 维新派创办《时务报》
0810=2000年8月10日 张健横渡渤海湾成功
0810=2000年8月10日 国家产品免检工作正式启动
0810=1992年8月10日 中国运动员在巴塞罗那奥运会取得巨大突破，闯入该届奥运会夺牌4强之列
0810=1991年8月10日 首次世界华商大会在新加坡举行
0810=1949年8月10日 班禅十世坐床典礼举行
0810=1946年8月10日 陇海战役获胜
0810=1945年8月10日 弹道导弹之父罗伯特·戈达德去世
0810=1936年8月10日 中共放弃红军称号联蒋抗日
0810=1913年8月10日 巴尔干战争结束
0810=1898年8月10日 光绪帝要求内外诸臣议事莫“墨守旧章”
0811=1999年8月11日 20世纪最后一次日全食
0811=1998年8月11日 英美两大石油巨擘合并
0811=1992年8月11日 国际考察队证实存在一条游牧丝绸之路
0811=1952年8月11日 约旦国王侯赛因继位
0811=1945年8月11日 我国第一次使用“解放军”名称
0811=1919年8月11日 卡耐基逝世
0811=1912年8月11日 国民党成立
0811=1872年8月11日 中国第一批留学生启程赴美
0811=1566年8月11日 欧洲历史上著名的“破坏圣像运动”
0812=2000年8月12日 世界上最严重的一次核潜艇事故，俄罗斯海军“库尔斯克”沉没海底
0812=1998年8月12日 中国联通天津分公司的市话业务正式放号经营，中国电信垄断市话的局面被打破
0812=1998年8月12日 北京首批双燃料公共汽车投入运行
0812=1989年8月12日 黄岛油库遭雷击起火爆炸
0812=1985年8月12日 肖华逝世
0812=1978年8月12日 中央决定成立港澳小组
0812=1978年8月12日 中日和平友好条约签字
0812=1961年8月12日 著名华侨陈嘉庚逝世
0812=1949年8月12日 关于保护战争受难者的日内瓦公约签订
0812=1948年8月12日 朱自清病逝
0812=1908年8月12日 “T型”福特牌汽车问世
0812=1905年8月12日 挪威公民投票中止同瑞典的联盟
0813=2001年8月13日 小泉执意参拜靖国神社亚洲人民表示强烈愤慨
0813=1999年8月13日 韩国光复节实行特赦
0813=1998年8月13日 沿江内陆一批省会城市对外开放
0813=1997年8月13日 空客Ａ３３０—２００客机首次试飞成功
0813=1961年8月13日 “柏林墙”修筑
0813=1945年8月13日 越南八月革命节
0813=1939年8月13日 日军占领深圳封锁香港
0813=1937年8月13日 日军进攻上海，“八·一三”事变爆发
0813=1926年8月13日 古巴革命领导人卡斯特罗出生
0813=1920年8月13日 蔡和森致信毛泽东倡议建共产党
0813=1912年8月13日 法国医生发现癌细胞
0813=1910年8月13日 南丁格尔逝世
0813=1905年8月13日 挪威成为独立国家
0813=1899年8月13日 英国著名电影导演希区柯克诞辰
0814=1997年8月14日 科学家发现最早的人类足迹
0814=1993年8月14日 日本资料首次证实日军曾在华使用细菌武器
0814=1992年8月14日 长征二号火箭发射澳星成功
0814=1971年8月14日 毛泽东南巡并作了重要讲话
0814=1960年8月14日 中共开展增产节约运动
0814=1953年8月14日 苏联宣布拥有氢弹
0814=1945年8月14日 国民党同苏联签订《中苏友好同盟条约》
0814=1941年8月14日 大西洋宪章正式公布
0814=1917年8月14日 中国对德、奥宣战
0814=1900年8月14日 八国联军侵占北京
0814=1900年8月14日 慈禧光绪弃京出逃
0815=2002年8月15日 百余日本老兵证言南京大屠杀史实
0815=2001年8月15日 龙门石窟等四处古迹被授予世界遗产证书
0815=2001年8月15日 金大中批评日本歪曲历史
0815=1997年8月15日 乍得政府违背中乍建交公报原则与台“复交”中国中止同乍得外交关系
0815=1997年8月15日 著名民间外交家、中日友协会长孙平化逝世
0815=1988年8月15日 中央决定绝大部分商品放开价格
0815=1985年8月15日 日本首相首次正式参拜靖国神社
0815=1962年8月15日 雷锋牺牲
0815=1950年8月15日 中国福利会成立
0815=1948年8月15日 南朝鲜成立大韩民国政府，朝鲜分裂
0815=1945年8月15日 日本宣布无条件投降
0815=1922年8月15日 孙中山发表护法宣言
0815=1918年8月15日 美国与苏俄断交
0815=1914年8月15日 巴拿马运河开始通航
0815=1913年8月15日 陈焕章、梁启超等倡议定孔教为国教
0815=1902年8月15日 清廷收回天津都统衙门
0815=1900年8月15日 珍妃玉殒
0815=1878年8月15日 我国第一套邮票发行
0815=1769年8月15日 法国资产阶级政治家和军事家拿破仑诞辰
0816=2000年8月16日 我国唯一一家国有独资证券公司——中国银河证券公司成立
0816=2000年8月16日 罕见联体婴儿在渝分离成功（分离手术属世界第三例、国内首例）
0816=1998年8月16日 北爱发生严重爆炸事件
0816=1997年8月16日 李大钊纪念馆在乐亭落成开馆
0816=1996年8月16日 首届毛泽东诗词国际学术讨论会在京举行
0816=1996年8月16日 英法合建欧洲最大导弹企业
0816=1977年8月16日 世界著名摇滚乐歌手“猫王”辞世
0816=1971年8月16日 我国与伊朗建交
0816=1967年8月16日 孔祥熙病逝
0816=1960年8月16日 塞浦路斯独立
0816=1949年8月16日 美国作家玛格丽特·米切尔逝世
0816=1933年8月16日 日军在东北设立细菌部队
0816=1933年8月16日 苏维埃大学成立毛泽东任校长
0816=1922年8月16日 中共发起劳动立法运动发布《劳动法大纲》
0816=1900年8月16日 八国联军公开洗劫北京
0816=1845年8月16日 法国著名物理学家李普曼出生
0817=2000年8月17日 三峡库区首批移民抵上海
0817=1999年8月17日 土耳其发生强烈地震1.8万人丧生
0817=1998年8月17日 克林顿就其绯闻案发表电视讲话　承认“不当”关系
0817=1996年8月17日 俄发射“联盟ＴＭ—２４”号宇宙飞船
0817=1996年8月17日 日本成功发射两颗卫星
0817=1992年8月17日 清理三角债基本结束
0817=1992年8月17日 南部非洲发展共同体成立
0817=1990年8月17日 我国建成第一台天文子午环
0817=1988年8月17日 巴基斯坦总统哈克因专机爆炸不幸逝世
0817=1982年8月17日 《中美“八·一七”联合公报》发表
0817=1958年8月17日 中央政治局在北戴河召开扩大会议会议通过了《关于在农村建立人民公社的决议》
0817=1952年8月17日 周恩来总理访问苏联长春铁路的中苏共管历史宣告结束
0817=1895年8月17日 《中外纪闻》创刊
0817=1877年8月17日 左宗棠奏请在新疆设行省
0817=1850年8月17日 南美独立战争领袖圣马丁逝世
0818=2002年8月18日 国内科技馆首家数学厅在天津落成
0818=2002年8月18日 国内首家民营资本占主体地位的证券公司——民生证券有限责任公司在京揭牌
0818=2000年8月18日 中国为伊朗建5艘超大型油轮实现了我国超大型油轮建造上“零”的突破
0818=1996年8月18日 日本右翼势力在钓鱼岛树标
0818=1980年8月18日 邓小平提出要进行党和国家领导制度的改革
0818=1977年8月18日 中共“十一大”通过新党章
0818=1975年8月18日 国务院公布“工业二十条”
0818=1966年8月18日 毛泽东主席首次接见红卫兵
0818=1950年8月18日 第一次自然科学工作者代表会议召开
0818=1944年8月18日 德国共产党主席台尔曼被害
0818=1914年8月18日 美国总统宣布在“一战”中保持中立
0819=1999年8月19日 中国保险股份有限公司改组完成
0819=1996年8月19日 我国与尼日尔恢复外交关系
0819=1994年8月19日 中央国家机关首次招考公务员
0819=1985年8月19日 北回归线塔在广州落成
0819=1985年8月19日 日本日中友好人士宫崎世民逝世
0819=1978年8月19日 红卫兵组织在历史舞台消失
0819=1948年8月19日 国民党政府“改革币制”
0819=1945年8月19日 印度民族解放运动的领导人鲍斯逝世
0819=1918年8月19日 诗人李叔同出家
0819=1883年8月19日 法国著名时装设计师香奈尔诞辰
0820=2002年8月20日 我国正式建立集中统一的国家认可体系
0820=1998年8月20日 中德首次联合发行邮票
0820=1997年8月20日 “长征三号乙”运载火箭发射成功将菲律宾马部海卫星送入预定轨道
0820=1995年8月20日 全球汽车电话系统启用
0820=1988年8月20日 两伊战争结束
0820=1968年8月20日 苏联入侵捷克斯洛伐克
0820=1950年8月20日 农村开始划分阶级成份
0820=1940年8月20日 百团大战
0820=1925年8月20日 国民党左派领袖廖仲恺被刺
0820=1915年8月20日 诺贝尔医学奖获得者、德国细菌学家埃尔利希逝世
0820=1905年8月20日 中国同盟会在东京成立
0821=1991年8月21日 中国市长协会在京成立
0821=1983年8月21日 菲律宾著名人物贝尼尼奥·阿基诺遇刺身亡
0821=1982年8月21日 “四人帮”上海余党被判刑
0821=1968年8月21日 苏捷公报公布
0821=1953年8月21日 中国少年儿童队改名为中国少年先锋队
0821=1945年8月21日 国民政府宣布受降区
0821=1940年8月21日 俄国政治家托洛茨基遇刺身亡
0821=1937年8月21日 中苏签订《互不侵犯条约》
0821=1935年8月21日 红军长征过草地
0821=1898年8月21日 清廷设立农工商总局
0821=1609年8月21日 世界第一架望远镜展出
0822=2001年8月22日 第二十一届世界大学生运动会在北京举行
0822=1990年8月22日 “亚运之光”盛大点火仪式在北京举行
0822=1973年8月22日 基辛格出任国务卿
0822=1954年8月22日 《解放台湾联合宣言》发表
0822=1948年8月22日 冯玉祥遇难
0822=1937年8月22日 中共中央举行洛川会议
0822=1926年8月22日 开明书店开业
0822=1922年8月22日 《共产党宣言》中译本问世
0822=1922年8月22日 爱尔兰政府首脑迈克尔遭伏击身亡
0822=1910年8月22日 《日韩合并条约》签订朝鲜沦为日本的殖民地
0822=1904年8月22日 邓小平诞辰
0822=1880年8月22日 清政府筹办水师学堂
0822=1868年8月22日 扬州教案发生
0822=1862年8月22日 法国作曲家德彪西诞辰
0822=1647年8月22日 法国发明家丹尼斯·帕平出生
0822=961年8月22日 宋太祖“杯酒释兵权”
0823=1999年8月23日 万国邮联大会首次在中国举行
0823=1997年8月23日 哈塔米任命伊朗首位女副总统
0823=1991年8月23日 苏联国内采取一系列针对苏共的措施
0823=1980年8月23日 邓小平说天安门上的毛主席像要永远保留
0823=1944年8月23日 罗马尼亚起义
0823=1943年8月23日 库尔斯克战役结束
0823=1942年8月23日 斯大林格勒保卫战
0823=1939年8月23日 德国与苏联签订《苏德互不侵犯条约》
0823=1930年8月23日 中国工农红军第一方面军成立
0823=1884年8月23日 法国舰队袭击福建水师　马尾海战爆发
0824=1998年8月24日 英一教授将芯片植入自己手臂内获得成功
0824=1997年8月24日 世界烟草或健康大会在北京举行
0824=1992年8月24日 我国与韩国建交
0824=1966年8月24日 著名哲学家、中共一大代表李达逝世
0824=1966年8月24日 人民艺术家老舍逝世
0824=1922年8月24日 长辛店铁路工人罢工
0824=1911年8月24日 邮传部接管邮政、驿站
0824=1862年8月24日 北京同文馆成立
0824=1101年8月24日 北宋文学家苏轼逝世
0825=1999年8月25日 韩国为避免再次陷入金融危机　出台大企业集团改革新方案
0825=1979年8月25日 中共重要领导人张闻天追悼会举行
0825=1958年8月25日 我国与伊拉克建交
0825=1945年8月25日 中共中央发表《对目前时局的宣言》
0825=1936年8月25日 中共致信国民党　主张第二次合作
0825=1922年8月25日 马林与孙中山会面商谈国共合作问题
0825=1918年8月25日 美国著名音乐家伯恩施坦出生
0825=1912年8月25日 冯如试飞失事
0825=1912年8月25日 国民党组成　孙中山为理事长
0825=1900年8月25日 德国思想家尼采逝世
0825=1867年8月25日 英国物理学家和化学家法拉第逝世
0825=1819年8月25日 发明家瓦特逝世
0825=1667年8月25日 康熙亲政
0825=1227年8月25日 成吉思汗逝世
0826=2002年8月26日 可持续发展世界首脑会议在南非举行
0826=2000年8月26日 全球华侨华人推动中国和平统一大会在柏林开幕
0826=1981年8月26日 邓小平接见傅朝枢首次提出“一国两制”
0826=1980年8月26日 我国正式设立经济特区
0826=1970年8月26日 美国万名妇女庆祝获得选举权50周年
0826=1925年8月26日 国民政府统编正规军队
0826=1920年8月26日 美国妇女获得选举权
0826=1901年8月26日 陈毅诞辰
0826=1789年8月26日 法国通过《人权宣言》
0826=1743年8月26日 现代化学的创始人拉瓦锡诞辰
0826=1648年8月26日 巴黎人民举行反对封建专制王权起义
0827=1998年8月27日 中国举办首届网上“中国技术出口交易会”
0827=1993年8月27日 禹作敏违法乱纪被判徒刑
0827=1979年8月27日 英国海军元帅蒙巴顿逝世
0827=1965年8月27日 现代建筑艺术先驱科比西埃逝世
0827=1947年8月27日 刘邓大军进入大别山地区
0827=1939年8月27日 世界上第一架喷气式飞机上天
0827=1932年8月27日 国际反战大会召开
0827=1912年8月27日 北京图书馆正式开馆接待读者
0827=1910年8月27日 爱迪生发明有声电影
0827=1908年8月27日 清廷颁布《钦定宪法大纲》
0827=1901年8月27日 诺贝尔和平奖得主特里萨嬷嬷出生
0827=1883年8月27日 喀拉喀托火山爆发
0827=1871年8月27日 美国小说家德莱塞诞辰
0827=1847年8月27日 洪秀全与冯云山共同制定《十款天条》
0827=1770年8月27日 德国哲学家黑格尔诞辰
0828=2001年8月28日 反种族主义大会非政府组织论坛在南非举行
0828=1999年8月28日 俄停用“和平”号空间站　结束载人飞行
0828=1992年8月28日 我国首次拍卖破产合资企业
0828=1975年8月28日 莫拉莱斯发动政变出任秘鲁总统
0828=1963年8月28日 马丁·路德·金演讲：我有一个梦想
0828=1953年8月28日 全国开展增产节约运动
0828=1945年8月28日 重庆谈判
0828=1828年8月28日 托尔斯泰出生
0828=1749年8月28日 德国著名诗人、剧作家歌德诞辰
0829=2000年8月29日 亚太出版商联合会年会首次在中国举行
0829=1999年8月29日 ’99世界邮展评审揭晓　我国首获“大金奖”和“国家大奖”
0829=1998年8月29日 韩朝野两政党宣布合并
0829=1997年8月29日 32年仗义执言家永教授讨回公道日高法裁定删除“731部队”违法
0829=1988年8月29日 苏联宇宙飞船与空间站对接成功
0829=1984年8月29日 大陆板块漂移理论获证实
0829=1982年8月29日 世界著名影星英格丽·褒曼逝世
0829=1963年8月29日 毛泽东发表声明　声讨美国—吴庭艳集团
0829=1958年8月29日 迈克尔·杰克逊出生
0829=1958年8月29日 中共中央决定在全国农村建立人民公社
0829=1955年8月29日 戏剧家洪深逝世
0829=1910年8月29日 《小说月报》创刊
0829=1862年8月29日 比利时剧作家梅特林克出生
0829=1842年8月29日 中国近代史上第一个不平等条约《南京条约》签订
0830=2002年8月30日 首届中国科学家论坛举行
0830=2002年8月30日 我国最大的企业博士后工作站开站
0830=2002年8月30日 首届中国国际装备制造业博览会开幕
0830=1999年8月30日 家乐福兼并普罗莫代斯组成世界第二大零售集团
0830=1996年8月30日 史学家钱穆在台北逝世
0830=1996年8月30日 《世纪伟人邓小平》画册出版精选邓小平各个时期珍贵历史照片305幅
0830=1981年8月30日 伊朗总统拉贾伊被炸身亡
0830=1980年8月30日 全国人大五届三次会议举行修改宪法取消“四大”
0830=1956年8月30日 毛泽东论“球籍”
0830=1953年8月30日 邱少云被追认为中共党员
0830=1929年8月30日 农民运动领导人彭湃被害
0830=1928年8月30日 黄洋界保卫战
0830=1900年8月30日 张闻天诞辰
0830=1871年8月30日 英国物理学家卢瑟福诞辰
0831=1997年8月31日 英国王妃戴安娜魂断巴黎
0831=1993年8月31日 我国最大海上油田投产
0831=1991年8月31日 全国清理“三角债”工作会议召开
0831=1967年8月31日 苏联作家爱伦堡逝世
0831=1965年8月31日 联合国宪章修正案生效
0831=1959年8月31日 北京工人体育场建成
0831=1957年8月31日 马来西亚独立
0831=1944年8月31日 毛泽东论述新民主主义社会基础问题
0831=1935年8月31日 美国通过《中立法案》
0831=1907年8月31日 英、法、俄三国协约形成
0901=1999年9月1日 展示中华民族五千年文明和新中国五十年辉煌成果’99巴黎·中国文化周在巴黎隆重开幕
0901=1997年9月1日 “长二丙”改进型火箭发射成功将美国两颗模拟卫星送入预定轨道
0901=1997年9月1日 中国与圣卢西亚建交签字仪式举行我国已与一百六十个国家建立外交关系
0901=1996年9月1日 京九铁路全线开通运营
0901=1993年9月1日 台湾施行《阳光法案》
0901=1985年9月1日 “泰坦尼克”号残骸被发现
0901=1984年9月1日 中国第一个现代化露天煤矿移交投产
0901=1983年9月1日 韩国客机被苏联导弹击中　谜团待解开
0901=1982年9月1日 中共十二大召开新党章规定党中央不再设主席，只设总书记
0901=1982年9月1日 邓小平在十二大谈新时期的三大任务
0901=1974年9月1日 第七届亚洲运动会开幕中国首次组团参加亚运会
0901=1974年9月1日 我国与肯尼亚建交
0901=1972年9月1日 民革中央主席、画家何香凝病逝
0901=1969年9月1日 卡扎菲发动政变　崭新的利比亚共和国诞生
0901=1965年9月1日 西藏自治区成立
0901=1961年9月1日 不结盟国家首脑会议第一次会议召开
0901=1948年9月1日 冯玉祥将军逝世
0901=1939年9月1日 德国进攻波兰　引爆“二战”
0901=1935年9月1日 日本著名指挥家小泽征尔出生
0901=1923年9月1日 日本关东大地震
0901=1917年9月1日 孙中山当选为广州军政府大元帅
0901=1916年9月1日 《新青年》出版
0901=1906年9月1日 清廷宣布预备立宪
0901=1870年9月1日 普法战争　法军溃败
0902=1997年9月2日 中美洲国家决定建立中美洲联盟
0902=1986年9月2日 邓小平接受美国记者华莱士电视采访谈中苏、中美关系
0902=1980年9月2日 国务院批准进一步扩大企业自主权
0902=1960年9月2日 哈瓦那宣言发表
0902=1958年9月2日 中央电视台正式开播
0902=1947年9月2日 里约热内卢条约签署
0902=1945年9月2日 朝鲜三八线划分
0902=1945年9月2日 日本签署无条件投降书
0902=1937年9月2日 “奥运之父”顾拜旦病逝于日内瓦
0902=1910年9月2日 著名诗人郭小川出生
0902=1905年9月2日 清政府废除科举制度
0902=1856年9月2日 太平天国“天京事变”
0902=1853年9月2日 诺贝尔化学奖得主奥斯特瓦尔德出生
0903=1996年9月3日 日一些右翼组织要求修改教科书
0903=1993年9月3日 俄乌就黑海舰队问题达成一致
0903=1992年9月3日 大陆记者首次正式组团赴台湾采访
0903=1990年9月3日 “风云一号”卫星升空
0903=1983年9月3日 中央指示要加强引进外资工作
0903=1981年9月3日 消除对妇女一切形式歧视公约生效
0903=1971年9月3日 关于西柏林问题的协定签署
0903=1969年9月3日 越南党政领袖胡志明逝世
0903=1966年9月3日 傅雷夫妇自杀
0903=1953年9月3日 赫鲁晓夫任苏共中央第一书记
0903=1945年9月3日 九三学社定名
0903=1933年9月3日 “少共国际师”正式成立
0903=1905年9月3日 正电子、负电子、“介子”的发现者、美国物理学家安德森出生
0903=1866年9月3日 第一国际的日内瓦会议召开
0904=2001年9月4日 华安推出我国第一只开放式基金
0904=2001年9月4日 欧盟委员会通过亚洲新战略
0904=1998年9月4日 首批稽察特派员赴企业实地稽察
0904=1995年9月4日 第四次世界妇女大会在京开幕
0904=1995年9月4日 美士兵强暴少女　日本地方法院公审
0904=1990年9月4日 朝鲜北南方总理45年来首次举行会谈
0904=1963年9月4日 有“欧洲之父”称号的法国总理舒曼逝世
0904=1958年9月4日 中国宣布领海权
0904=1951年9月4日 美国操纵对日和约问题的签署
0904=1945年9月4日 国共两党举行重庆谈判
0904=1907年9月4日 挪威作曲家格里格逝世
0904=1763年9月4日 法国作家夏多勃里昂出生
0905=1999年9月5日 党中央国务院决定　提高城镇中低收入居民收入
0905=1998年9月5日 意大利歌剧《图兰多》亮相中国
0905=1998年9月5日 金正日当选朝鲜国防委员会委员长
0905=1997年9月5日 诺贝尔和平奖获得者特里萨嬷嬷逝世
0905=1987年9月5日 首届中国艺术节开幕
0905=1983年9月5日 引滦入津工程全线通水
